Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR15966666,2021-09-20 02:26:55,2021-09-20 01:30:15,50397094,15119128200,50397094,300,5793,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15966/SRR15966666/SRR15966666.lite.1,SRX12256155,PD_13,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10231403,SAMN21380301,simple,408170,human gut metagenome,PD_13,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1296822,,public,609513F4E6619324553FAC755D18CB52,A615CE9EF190C309F3286B44A57D0A9E
SRR15966665,2021-09-20 02:19:44,2021-09-20 01:37:32,50137394,15041218200,50137394,300,5736,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15966/SRR15966665/SRR15966665.lite.1,SRX12256156,PD_14,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10231404,SAMN21380302,simple,408170,human gut metagenome,PD_14,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1296822,,public,5A3ADCF1F27FAE468F6CC496DFC10146,6B11ED590F64D14D847662D80C3BDD39
SRR15966664,2021-09-20 02:18:15,2021-09-20 01:38:28,46036897,13811069100,46036897,300,5380,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR015/15966/SRR15966664/SRR15966664.lite.1,SRX12256157,PD_15,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10231405,SAMN21380303,simple,408170,human gut metagenome,PD_15,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1296822,,public,BB2668EC4DF402BB1CBF25EF87A461EA,662CAE1D2983D40310D8A73ADEE6DDCD
SRR16681864,2021-11-01 19:36:55,2021-11-01 18:40:15,40951853,12285555900,40951853,300,4249,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16681/SRR16681864/SRR16681864.lite.1,SRX12882402,PD_16,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825118,SAMN22567043,simple,408170,human gut metagenome,PD_16,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,D898AA4AC3853418C415922C233E81E4,ED8901B6753E37DD805C18F5B693620F
SRR16681863,2021-11-01 19:36:55,2021-11-01 18:29:08,42405230,12721569000,42405230,300,4652,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16681/SRR16681863/SRR16681863.lite.1,SRX12882403,PD_17,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825119,SAMN22567044,simple,408170,human gut metagenome,PD_17,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,AD86677CE786B1042347BD0710DE7678,107D35D88195C73965186D9069DCF0A4
SRR16681852,2021-11-01 19:36:55,2021-11-01 18:32:31,41869614,12560884200,41869614,300,4529,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16681/SRR16681852/SRR16681852.lite.1,SRX12882414,PD_18,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825130,SAMN22567045,simple,408170,human gut metagenome,PD_18,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,128E4EAEED614D2C7301D484B2932B47,D98076DB485C94DFA5DF0C16069DF84F
SRR16681841,2021-11-01 19:36:55,2021-11-01 18:40:22,45059583,13517874900,45059583,300,4768,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR016/16681/SRR16681841/SRR16681841.lite.1,SRX12882425,PD_19,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825140,SAMN22567046,simple,408170,human gut metagenome,PD_19,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,70D2E3E481E23E21095E7DFF86F90A54,07C7067894CCE241A87EA8339224D1F0
SRR15966669,2021-09-20 02:21:16,2021-09-20 01:26:49,33888955,10166686500,33888955,300,3804,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15966/SRR15966669/SRR15966669.lite.1,SRX12256152,PD_2,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10231400,SAMN21380290,simple,408170,human gut metagenome,PD_2,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1296822,,public,9486032F37207693BA559DE83D5CE393,D493D49F817AF3204E11BAB6CB94508E
SRR16681830,2021-11-01 19:36:56,2021-11-01 18:41:54,45865914,13759774200,45865914,300,4869,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16681/SRR16681830/SRR16681830.lite.1,SRX12882436,PD_20,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825152,SAMN22567047,simple,408170,human gut metagenome,PD_20,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,FCFE8C950910FFBE2FB25193A4611D44,46A30C5454D40B1B9BAFED56528BD250
SRR16681824,2021-11-01 19:36:56,2021-11-01 18:28:38,42207682,12662304600,42207682,300,4488,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16681/SRR16681824/SRR16681824.lite.1,SRX12882442,PD_21,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825157,SAMN22567048,simple,408170,human gut metagenome,PD_21,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,B731BED1EEDBA382DB29F03813100827,B308684C2CAA5DCA1F043D93A92ED981
SRR16681823,2021-11-01 19:36:56,2021-11-01 18:24:49,42088107,12626432100,42088107,300,4389,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16681/SRR16681823/SRR16681823.lite.1,SRX12882443,PD_22,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825158,SAMN22567049,simple,408170,human gut metagenome,PD_22,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,CB6B2C1AD1F73142C1D51B97BC2F1FA7,234180A26CD1639CB4E3EC7E54266381
SRR16681822,2021-11-01 19:36:56,2021-11-01 18:43:12,47357315,14207194500,47357315,300,5099,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR016/16681/SRR16681822/SRR16681822.lite.1,SRX12882444,PD_23,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825160,SAMN22567050,simple,408170,human gut metagenome,PD_23,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,5B805C51D824E10676C2D6419A5E53A4,99B35E0A3B62B028FE5BAF72B48547C0
SRR16681821,2021-11-01 19:36:56,2021-11-01 18:29:46,42476304,12742891200,42476304,300,4557,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16681/SRR16681821/SRR16681821.lite.1,SRX12882445,PD_24,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825161,SAMN22567051,simple,408170,human gut metagenome,PD_24,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,50901983CC733FAA1C6370B03EF9A86C,D632C4BB679E29A6F42032CA235E0E29
SRR16681820,2021-11-01 19:36:56,2021-11-01 18:30:49,44500669,13350200700,44500669,300,4868,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16681/SRR16681820/SRR16681820.lite.1,SRX12882446,PD_25,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825162,SAMN22567052,simple,408170,human gut metagenome,PD_25,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,A36F39C77E2DACF8E6175A06F6933BCC,01BC10B38FD6802589F2E60D419EC133
SRR16681862,2021-11-01 19:36:55,2021-11-01 18:29:04,39732039,11919611700,39732039,300,4262,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR016/16681/SRR16681862/SRR16681862.lite.1,SRX12882404,PD_26,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825120,SAMN22567053,simple,408170,human gut metagenome,PD_26,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,673D7773D325F9D0048B1D602D6F6102,227559F5D2277E24529D282A24D47A09
SRR16681861,2021-11-01 19:36:55,2021-11-01 18:33:40,43378749,13013624700,43378749,300,4609,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16681/SRR16681861/SRR16681861.lite.1,SRX12882405,PD_27,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825121,SAMN22567054,simple,408170,human gut metagenome,PD_27,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,3D82C9677820472528F065153CD5F0D5,616DF4099437A94DB4325AD366B047B5
SRR16681860,2021-11-01 19:36:55,2021-11-01 18:27:17,41029732,12308919600,41029732,300,4352,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR016/16681/SRR16681860/SRR16681860.lite.1,SRX12882406,PD_28,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825122,SAMN22567055,simple,408170,human gut metagenome,PD_28,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,14CD96D187E30A92A1A2CFF1D29019A4,9FDC1364ADE7CB25E7C462A368D425D6
SRR16681859,2021-11-01 19:36:55,2021-11-01 18:41:14,50066293,15019887900,50066293,300,5472,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16681/SRR16681859/SRR16681859.lite.1,SRX12882407,PD_29,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825123,SAMN22567056,simple,408170,human gut metagenome,PD_29,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,9F3E7E1726FB6BC8C58464ED524F6991,866FBA1221E5D26854C608450D8A4E4C
SRR15966668,2021-09-20 02:26:55,2021-09-20 01:44:04,37353273,11205981900,37353273,300,4176,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR015/15966/SRR15966668/SRR15966668.lite.1,SRX12256153,PD_3,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10231401,SAMN21380291,simple,408170,human gut metagenome,PD_3,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1296822,,public,A0B35F1C422C878A8CF137A552739125,995790B25C57674F3C1C2829EC20F128
SRR16681858,2021-11-01 19:36:55,2021-11-01 18:26:25,45726688,13718006400,45726688,300,4862,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16681/SRR16681858/SRR16681858.lite.1,SRX12882408,PD_30,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825124,SAMN22567057,simple,408170,human gut metagenome,PD_30,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,E67501AFB12C9726A984AE0998D902A1,E13B1AB6AB6642C1F2475C97585606C3
SRR16681857,2021-11-01 18:46:09,2021-11-01 18:43:01,46327864,13898359200,46327864,300,4853,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR016/16681/SRR16681857/SRR16681857.lite.1,SRX12882409,PD_31,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825125,SAMN22567058,simple,408170,human gut metagenome,PD_31,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,903C8B1BF405E96D9411C04F75B5C47B,202A2BC98C2C37EF1A20C2D2FC59EC92
SRR16681856,2021-11-01 19:36:55,2021-11-01 18:39:20,39021290,11706387000,39021290,300,4087,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16681/SRR16681856/SRR16681856.lite.1,SRX12882410,PD_32,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825126,SAMN22567059,simple,408170,human gut metagenome,PD_32,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,B343989D3A376C339D7EB9E4F279DC2B,3DB559A14F55C37DF867950CE3A184AB
SRR16681855,2021-11-01 19:36:55,2021-11-01 19:07:38,40326728,12098018400,40326728,300,4258,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16681/SRR16681855/SRR16681855.lite.1,SRX12882411,PD_33,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825127,SAMN22567060,simple,408170,human gut metagenome,PD_33,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,90AB237D6AD5B1251F6F2E8EC406BE46,BC09C261C7470F93F366841CA31B4DAC
SRR16681854,2021-11-01 19:36:55,2021-11-01 18:41:11,40490954,12147286200,40490954,300,4270,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16681/SRR16681854/SRR16681854.lite.1,SRX12882412,PD_34,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825128,SAMN22567061,simple,408170,human gut metagenome,PD_34,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,F969DCA3D7196DEF90762E4928A9B7B0,E059DECD9AE55C337A289878B7B573CA
SRR16681853,2021-11-01 18:42:19,2021-11-01 18:32:32,44301543,13290462900,44301543,300,4670,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16681/SRR16681853/SRR16681853.lite.1,SRX12882413,PD_35,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825129,SAMN22567062,simple,408170,human gut metagenome,PD_35,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,9A4C6B6975DE97B88C43CD94A620486A,0E086E936DC960722527613F889CEFF4
SRR16681851,2021-11-01 19:36:55,2021-11-01 18:33:37,45040910,13512273000,45040910,300,4841,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16681/SRR16681851/SRR16681851.lite.1,SRX12882415,PD_36,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825131,SAMN22567063,simple,408170,human gut metagenome,PD_36,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,8CCA33B089C9EE2E89BFD0F8427FDFA8,EDE396AA923BF6135EC4F09EDC3C7CA6
SRR16681850,2021-11-01 19:19:24,2021-11-01 19:11:42,45669104,13700731200,45669104,300,4951,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16681/SRR16681850/SRR16681850.lite.1,SRX12882416,PD_37,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10825132,SAMN22567064,simple,408170,human gut metagenome,PD_37,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1320668,,public,03C462819B4715360A912C9DE439C037,0FCCD78E49026B4D0645DB0C75397243
SRR15966657,2021-09-20 02:18:15,2021-09-20 01:33:35,38604032,11581209600,38604032,300,4303,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR015/15966/SRR15966657/SRR15966657.lite.1,SRX12256164,PD_4,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10231412,SAMN21380292,simple,408170,human gut metagenome,PD_4,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1296822,,public,CA4C3A7876F50D70F6EC35B5BDB09F67,BFF9EFCBBA122A5F21CA8C22932BA012
SRR15966647,2021-09-20 02:22:48,2021-09-20 01:53:33,43412406,13023721800,43412406,300,4922,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15966/SRR15966647/SRR15966647.lite.1,SRX12256174,PD_5,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10231422,SAMN21380293,simple,408170,human gut metagenome,PD_5,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1296822,,public,0F8CE3809ECCE24AE28A4C67F3545C85,BBA8E32173DAAC02E790459B567D853C
SRR15966646,2021-09-20 02:31:47,2021-09-20 01:39:20,46818462,14045538600,46818462,300,5334,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15966/SRR15966646/SRR15966646.lite.1,SRX12256175,PD_6,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10231423,SAMN21380294,simple,408170,human gut metagenome,PD_6,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1296822,,public,570D172AF148E10A404BBA7B0F366627,2FB383B1895CDA37B8E6C9FCE58113BF
SRR15966645,2021-09-20 02:50:06,2021-09-20 01:33:19,54999028,16499708400,54999028,300,6254,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR015/15966/SRR15966645/SRR15966645.lite.1,SRX12256176,PD_7,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10231424,SAMN21380295,simple,408170,human gut metagenome,PD_7,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1296822,,public,7FBF03582BC2C840FE940294C58D9542,4CC61A896DED2496551DFEE58432BFDE
SRR15966644,2021-09-20 02:21:16,2021-09-20 01:26:36,41440261,12432078300,41440261,300,4682,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15966/SRR15966644/SRR15966644.lite.1,SRX12256177,PD_8,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10231425,SAMN21380296,simple,408170,human gut metagenome,PD_8,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1296822,,public,2B2C4F7E81FD8CA453455954A1758A56,1D06CE7A4D68423BBC7313489F53C48B
SRR15966643,2021-09-20 02:26:55,2021-09-20 01:32:17,34785512,10435653600,34785512,300,3934,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR015/15966/SRR15966643/SRR15966643.lite.1,SRX12256178,PD_9,WGS,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP337805,PRJNA762199,,762199,SRS10231426,SAMN21380297,simple,408170,human gut metagenome,PD_9,,,,,,,no,,,,,VAVILOV INSTITUTE OF GENERAL GENETICS,SRA1296822,,public,109BF3D35FF774A2917D09BFACB4527C,BFD901A87B6A4CA748597BFC521B4DE3
